location,avg_score,am_score,pm_score,night_score,all_scores
Beinn Eighe,3.0,0.8,0.9,7.3,"0.8,0.9,7.3"
Suilven,0.8,0.6,1.4,0.4,"0.6,1.4,0.4"
An Ruadh Stac,3.2,0.6,1.0,8.0,"0.6,1.0,8.0"
Slioch,2.2,0.8,0.8,5.0,"0.8,0.8,5.0"
Baosbheinn,2.9,0.9,0.8,7.1,"0.9,0.8,7.1"
Cul Beag,0.9,0.8,1.7,0.3,"0.8,1.7,0.3"
Beinn Damh,3.5,0.8,1.2,8.4,"0.8,1.2,8.4"
