location,avg_score,am_score,pm_score,night_score,all_scores
Beinn Eighe,15.0,24.0,12.0,9.0,"24.0,12.0,9.0"
Beinn Damh,7.2,21.0,0,0.7,"0,0.7,21.0"
Slioch,15.0,24.0,12.0,9.0,"24.0,12.0,9.0"
Baosbheinn,8.2,21.0,0,3.7,"0,3.7,21.0"
An Ruadh Stac,12.0,21.0,9.0,6.0,"21.0,9.0,6.0"
Suilven,6.9,18.0,0,2.8,"0,2.8,18.0"
Cul Beag,6.7,18.0,0,2.1,"0,2.1,18.0"
