location,avg_score,am_score,pm_score,night_score,all_scores
An Ruadh Stac,12.3,4.4,17.6,15.0,"17.6,15.0,4.4"
Beinn Eighe,15.4,9.0,19.2,18.0,"19.2,18.0,9.0"
Beinn Damh,16.8,8.1,27.2,15.0,"27.2,15.0,8.1"
Slioch,13.4,9.0,13.2,18.0,"13.2,18.0,9.0"
Baosbheinn,9.6,3.7,13.2,12.0,"13.2,12.0,3.7"
Suilven,22.1,12.3,31.2,22.9,"31.2,22.9,12.3"
Cul Beag,13.6,5.8,15.5,19.4,"15.5,19.4,5.8"
