location,avg_score,am_score,pm_score,night_score,all_scores
Suilven,12.0,12.2,10.8,13.1,"12.2,10.8,13.1"
Beinn Damh,16.2,14.4,14.5,19.6,"14.4,14.5,19.6"
Baosbheinn,15.3,14.6,13.6,17.7,"14.6,13.6,17.7"
Beinn Eighe,16.8,16.4,14.8,19.2,"16.4,14.8,19.2"
Cul Beag,12.3,12.6,10.7,13.6,"12.6,10.7,13.6"
Slioch,16.6,17.4,13.9,18.4,"17.4,13.9,18.4"
An Ruadh Stac,16.9,15.3,14.5,21.0,"15.3,14.5,21.0"
