location,avg_score,am_score,pm_score,night_score,all_scores
Slioch,3.4,3.7,4.2,2.4,"3.7,4.2,2.4"
An Ruadh Stac,2.8,2.7,5.0,0.6,"2.7,5.0,0.6"
Suilven,0.6,0.3,0.6,0.9,"0.3,0.6,0.9"
Cul Beag,1.3,1.9,0.9,1.0,"1.9,0.9,1.0"
Beinn Damh,2.6,2.7,4.5,0.6,"2.7,4.5,0.6"
Baosbheinn,2.1,2.9,2.7,0.6,"2.9,2.7,0.6"
Beinn Eighe,2.9,3.2,3.0,2.4,"3.2,3.0,2.4"
