location,avg_score,am_score,pm_score,night_score,all_scores
Beinn Eighe,10.6,3.5,4.2,24.1,"3.5,4.2,24.1"
Suilven,3.7,2.8,6.3,2.1,"2.8,6.3,2.1"
An Ruadh Stac,12.7,2.8,4.9,30.5,"2.8,4.9,30.5"
Slioch,7.8,3.5,3.5,16.5,"3.5,3.5,16.5"
Baosbheinn,11.3,4.2,3.5,26.3,"4.2,3.5,26.3"
Cul Beag,4.2,3.5,7.7,1.4,"3.5,7.7,1.4"
Beinn Damh,13.9,3.5,5.6,32.6,"3.5,5.6,32.6"
