location,avg_score,am_score,pm_score,night_score,all_scores
Slioch,7.7,13.6,6.8,2.6,"13.6,6.8,2.6"
An Ruadh Stac,6.6,14.8,2.5,2.4,"14.8,2.5,2.4"
Suilven,2.9,6.0,2.2,0.4,"6.0,2.2,0.4"
Cul Beag,4.0,7.8,2.3,2.0,"7.8,2.3,2.0"
Beinn Damh,5.6,11.8,2.5,2.4,"11.8,2.5,2.4"
Baosbheinn,6.1,11.8,4.6,1.8,"11.8,4.6,1.8"
Beinn Eighe,7.1,13.6,3.8,4.0,"13.6,3.8,4.0"
