location,avg_score,am_score,pm_score,night_score,all_scores
An Ruadh Stac,1.0,2.9,0,0,"0,0,2.9"
Beinn Eighe,1.4,4.2,0,0,"0,0,4.2"
Beinn Damh,2.0,1.2,1.9,3.0,"1.9,3.0,1.2"
Slioch,1.1,3.4,0,0,"0,0,3.4"
Baosbheinn,0.7,2.2,0,0,"0,0,2.2"
Suilven,3.3,1.1,3.0,5.9,"3.0,5.9,1.1"
Cul Beag,0.1,0.4,0,0,"0,0,0.4"
