location,avg_score,am_score,pm_score,night_score,all_scores
Suilven,7.8,0,1.2,22.2,"0,1.2,22.2"
Beinn Damh,7.7,0,3.4,19.8,"0,3.4,19.8"
Baosbheinn,7.5,0,3.4,19.1,"0,3.4,19.1"
Beinn Eighe,7.6,0,3.3,19.5,"0,3.3,19.5"
Cul Beag,7.9,0,1.4,22.4,"0,1.4,22.4"
Slioch,7.5,0,3.2,19.2,"0,3.2,19.2"
An Ruadh Stac,7.6,0,3.3,19.5,"0,3.3,19.5"
