location,avg_score,am_score,pm_score,night_score,all_scores
Suilven,2.1,4.1,1.4,0.7,"4.1,1.4,0.7"
Beinn Damh,4.4,4.2,0.7,8.4,"4.2,0.7,8.4"
Baosbheinn,3.0,3.5,0.7,4.9,"3.5,0.7,4.9"
Beinn Eighe,4.7,7.2,0.7,6.3,"7.2,0.7,6.3"
Cul Beag,1.6,4.1,0,0.7,"4.1,0,0.7"
Slioch,5.2,10.1,0.7,4.9,"10.1,0.7,4.9"
An Ruadh Stac,5.1,4.2,0.7,10.5,"4.2,0.7,10.5"
