location,avg_score,am_score,pm_score,night_score,all_scores
Suilven,38.6,44.2,27.7,43.8,"44.2,27.7,43.8"
Beinn Damh,53.6,54.2,43.5,63.2,"54.2,43.5,63.2"
Baosbheinn,48.7,50.8,39.3,56.1,"50.8,39.3,56.1"
Beinn Eighe,50.8,55.1,38.8,58.5,"55.1,38.8,58.5"
Cul Beag,39.6,46.4,27.0,45.4,"46.4,27.0,45.4"
Slioch,50.6,59.9,36.5,55.5,"59.9,36.5,55.5"
An Ruadh Stac,57.1,58.4,43.5,69.5,"58.4,43.5,69.5"
