location,avg_score,am_score,pm_score,night_score,all_scores
Slioch,7.5,0,5.6,16.8,"0,5.6,16.8"
An Ruadh Stac,7.3,0,9.2,12.8,"0,9.2,12.8"
Suilven,6.9,0,2.7,18.0,"0,2.7,18.0"
Cul Beag,7.0,0,3.2,17.9,"0,3.2,17.9"
Beinn Damh,7.3,0,9.2,12.6,"0,9.2,12.6"
Baosbheinn,6.5,0,6.8,12.6,"0,6.8,12.6"
Beinn Eighe,7.0,0,7.1,13.8,"0,7.1,13.8"
