location,avg_score,am_score,pm_score,night_score,all_scores
Beinn Eighe,1.9,0,0,5.7,"0,0,5.7"
Suilven,0,0,0,0,"0,0,0"
An Ruadh Stac,1.4,0,0.7,3.4,"0,0.7,3.4"
Slioch,1.7,0,0,5.0,"0,0,5.0"
Baosbheinn,1.6,0,0,4.8,"0,0,4.8"
Cul Beag,0,0,0,0,"0,0,0"
Beinn Damh,1.8,0,0.7,4.8,"0,0.7,4.8"
