location,avg_score,am_score,pm_score,night_score,all_scores
Suilven,36.4,0,5.6,103.6,"0,5.6,103.6"
Beinn Damh,35.0,0,16.1,88.8,"0,16.1,88.8"
Baosbheinn,34.0,0,16.1,86.0,"0,16.1,86.0"
Beinn Eighe,33.3,0,15.4,84.4,"0,15.4,84.4"
Cul Beag,36.9,0,6.3,104.3,"0,6.3,104.3"
Slioch,32.6,0,14.7,83.0,"0,14.7,83.0"
An Ruadh Stac,34.3,0,15.4,87.4,"0,15.4,87.4"
