location,avg_score,am_score,pm_score,night_score,all_scores
Slioch,13.6,14.1,17.6,9.0,"14.1,17.6,9.0"
An Ruadh Stac,11.9,10.4,22.6,2.8,"10.4,22.6,2.8"
Suilven,2.8,1.4,2.8,4.2,"1.4,2.8,4.2"
Cul Beag,5.5,7.4,4.2,4.9,"7.4,4.2,4.9"
Beinn Damh,11.2,10.4,20.5,2.8,"10.4,20.5,2.8"
Baosbheinn,8.8,11.1,12.6,2.8,"11.1,12.6,2.8"
Beinn Eighe,11.0,12.0,12.0,9.0,"12.0,12.0,9.0"
