location,avg_score,am_score,pm_score,night_score,all_scores
Beinn Eighe,20.8,20.5,12.0,30.0,"20.5,12.0,30.0"
Beinn Damh,1.0,0,0,3.0,"0,3.0,0"
Slioch,19.8,20.5,12.0,27.0,"20.5,12.0,27.0"
Baosbheinn,1.0,0,0,3.0,"0,3.0,0"
An Ruadh Stac,16.3,15.3,6.7,27.0,"15.3,6.7,27.0"
Suilven,1.0,0,0,3.0,"0,3.0,0"
Cul Beag,0,0,0,0,"0,0,0"
