location,avg_score,am_score,pm_score,night_score,all_scores
An Ruadh Stac,12.3,16.2,2.7,18.0,"2.7,18.0,16.2"
Beinn Eighe,14.9,19.2,3.9,21.5,"3.9,21.5,19.2"
Beinn Damh,7.6,10.9,1.2,10.7,"1.2,10.7,10.9"
Slioch,15.1,20.5,3.9,20.8,"3.9,20.8,20.5"
Baosbheinn,13.1,18.9,3.9,16.6,"3.9,16.6,18.9"
Suilven,10.6,24.3,2.5,4.9,"2.5,4.9,24.3"
Cul Beag,14.9,20.1,8.1,16.4,"8.1,16.4,20.1"
