location,avg_score,am_score,pm_score,night_score,all_scores
Beinn Eighe,6.0,6.8,3.2,8.0,"6.8,3.2,8.0"
Beinn Damh,0.3,0,0,0.8,"0,0.8,0"
Slioch,5.7,6.8,3.2,7.2,"6.8,3.2,7.2"
Baosbheinn,0.3,0,0,0.8,"0,0.8,0"
An Ruadh Stac,4.6,4.7,1.8,7.2,"4.7,1.8,7.2"
Suilven,0.3,0,0,0.8,"0,0.8,0"
Cul Beag,0,0,0,0,"0,0,0"
