location,avg_score,am_score,pm_score,night_score,all_scores
Beinn Eighe,2.0,0,0,6.0,"0,0,6.0"
Suilven,0,0,0,0,"0,0,0"
An Ruadh Stac,0,0,0,0,"0,0,0"
Slioch,0,0,0,0,"0,0,0"
Baosbheinn,1.0,0,0,3.0,"0,0,3.0"
Cul Beag,0,0,0,0,"0,0,0"
Beinn Damh,0,0,0,0,"0,0,0"
