location,avg_score,am_score,pm_score,night_score,all_scores
Suilven,14.1,15.2,11.6,15.6,"15.2,11.6,15.6"
Beinn Damh,16.1,23.5,13.1,11.8,"23.5,13.1,11.8"
Baosbheinn,16.5,23.6,13.1,12.9,"23.6,13.1,12.9"
Beinn Eighe,17.9,26.2,16.6,10.8,"26.2,16.6,10.8"
Cul Beag,14.2,15.2,11.6,15.8,"15.2,11.6,15.8"
Slioch,17.6,26.2,15.1,11.6,"26.2,15.1,11.6"
An Ruadh Stac,15.0,23.5,12.8,8.8,"23.5,12.8,8.8"
