location,avg_score,am_score,pm_score,night_score,all_scores
Slioch,1.0,3.0,0,0,"3.0,0,0"
An Ruadh Stac,2.0,3.0,0,3.0,"3.0,0,3.0"
Suilven,0,0,0,0,"0,0,0"
Cul Beag,0,0,0,0,"0,0,0"
Beinn Damh,2.0,3.0,0,3.0,"3.0,0,3.0"
Baosbheinn,1.0,3.0,0,0,"3.0,0,0"
Beinn Eighe,1.0,3.0,0,0,"3.0,0,0"
