location,avg_score,am_score,pm_score,night_score,all_scores
An Ruadh Stac,3.5,4.1,1.3,5.1,"1.3,5.1,4.1"
Beinn Eighe,4.9,5.8,2.3,6.7,"2.3,6.7,5.8"
Beinn Damh,2.0,2.6,1.0,2.5,"1.0,2.5,2.6"
Slioch,5.2,6.8,2.3,6.6,"2.3,6.6,6.8"
Baosbheinn,4.2,5.4,2.3,4.8,"2.3,4.8,5.4"
Suilven,3.4,7.3,2.0,1.0,"2.0,1.0,7.3"
Cul Beag,5.0,6.4,3.2,5.5,"3.2,5.5,6.4"
