location,avg_score,am_score,pm_score,night_score,all_scores
Beinn Eighe,4.0,6.0,6.0,0,"6.0,6.0,0"
Slioch,4.2,6.0,6.0,0.7,"6.0,6.0,0.7"
Baosbheinn,1.2,0,0,3.7,"0,0,3.7"
Beinn Damh,0,0,0,0,"0,0,0"
An Ruadh Stac,0,0,0,0,"0,0,0"
Cul Beag,2.6,0.7,4.4,2.8,"0.7,4.4,2.8"
Suilven,3.1,0.7,4.4,4.2,"0.7,4.4,4.2"
