location,avg_score,am_score,pm_score,night_score,all_scores
Suilven,0,0,0,0,"0,0,0"
Beinn Damh,0,0,0,0,"0,0,0"
Baosbheinn,0,0,0,0,"0,0,0"
Beinn Eighe,2.0,6.0,0,0,"6.0,0,0"
Cul Beag,1.0,3.0,0,0,"3.0,0,0"
Slioch,2.0,6.0,0,0,"6.0,0,0"
An Ruadh Stac,0,0,0,0,"0,0,0"
