location,avg_score,am_score,pm_score,night_score,all_scores
Slioch,0.3,0.8,0,0,"0.8,0,0"
An Ruadh Stac,0.5,0.8,0,0.8,"0.8,0,0.8"
Suilven,0,0,0,0,"0,0,0"
Cul Beag,0,0,0,0,"0,0,0"
Beinn Damh,0.5,0.8,0,0.8,"0.8,0,0.8"
Baosbheinn,0.3,0.8,0,0,"0.8,0,0"
Beinn Eighe,0.3,0.8,0,0,"0.8,0,0"
