location,avg_score,am_score,pm_score,night_score,all_scores
Slioch,7.9,7.4,10.2,6.0,"7.4,10.2,6.0"
An Ruadh Stac,3.6,0.7,7.2,3.0,"0.7,7.2,3.0"
Suilven,1.1,1.4,2.0,0,"1.4,2.0,0"
Cul Beag,2.1,4.4,2.0,0,"4.4,2.0,0"
Beinn Damh,3.6,0.7,7.2,3.0,"0.7,7.2,3.0"
Baosbheinn,1.6,0.7,1.2,3.0,"0.7,1.2,3.0"
Beinn Eighe,8.1,6.7,11.5,6.0,"6.7,11.5,6.0"
