location,avg_score,am_score,pm_score,night_score,all_scores
Suilven,47.2,47.0,34.8,59.9,"47.0,34.8,59.9"
Beinn Damh,56.3,81.8,43.8,43.2,"81.8,43.8,43.2"
Baosbheinn,57.2,82.5,41.3,47.7,"82.5,41.3,47.7"
Beinn Eighe,56.3,83.8,51.2,33.8,"83.8,51.2,33.8"
Cul Beag,47.5,47.0,34.8,60.6,"47.0,34.8,60.6"
Slioch,55.8,83.8,46.8,36.8,"83.8,46.8,36.8"
An Ruadh Stac,51.8,81.8,42.4,31.2,"81.8,42.4,31.2"
