location,avg_score,am_score,pm_score,night_score,all_scores
Slioch,2.3,1.9,3.4,1.6,"1.9,3.4,1.6"
An Ruadh Stac,1.2,0.2,2.6,0.8,"0.2,2.6,0.8"
Suilven,0.5,0.3,1.1,0,"0.3,1.1,0"
Cul Beag,0.7,1.1,1.1,0,"1.1,1.1,0"
Beinn Damh,1.2,0.2,2.6,0.8,"0.2,2.6,0.8"
Baosbheinn,0.7,0.2,1.0,0.8,"0.2,1.0,0.8"
Beinn Eighe,2.6,1.8,4.4,1.6,"1.8,4.4,1.6"
