location,avg_score,am_score,pm_score,night_score,all_scores
Slioch,30.6,0,25.9,66.0,"0,25.9,66.0"
An Ruadh Stac,32.2,0,41.7,54.8,"0,41.7,54.8"
Suilven,31.5,0,12.6,81.8,"0,12.6,81.8"
Cul Beag,31.9,0,14.7,81.1,"0,14.7,81.1"
Beinn Damh,31.9,0,41.7,54.1,"0,41.7,54.1"
Baosbheinn,29.2,0,31.5,56.1,"0,31.5,56.1"
Beinn Eighe,27.5,0,28.4,54.0,"0,28.4,54.0"
