location,avg_score,am_score,pm_score,night_score,all_scores
Suilven,0.5,0,0,1.6,"0,0,1.6"
Beinn Damh,0,0,0,0,"0,0,0"
Baosbheinn,0.3,0,0,0.8,"0,0,0.8"
Beinn Eighe,0.5,0,0,1.6,"0,0,1.6"
Cul Beag,0.5,0,0,1.6,"0,0,1.6"
Slioch,0.5,0,0,1.6,"0,0,1.6"
An Ruadh Stac,0,0,0,0,"0,0,0"
