location,avg_score,am_score,pm_score,night_score,all_scores
Slioch,28.0,47.5,26.8,9.7,"47.5,26.8,9.7"
An Ruadh Stac,24.8,55.2,10.2,9.0,"55.2,10.2,9.0"
Suilven,11.7,23.8,9.3,2.1,"23.8,9.3,2.1"
Cul Beag,16.2,30.5,10.0,8.1,"30.5,10.0,8.1"
Beinn Damh,20.8,43.2,10.2,9.0,"43.2,10.2,9.0"
Baosbheinn,23.3,43.2,20.0,6.7,"43.2,20.0,6.7"
Beinn Eighe,25.8,47.5,14.8,15.0,"47.5,14.8,15.0"
