location,avg_score,am_score,pm_score,night_score,all_scores
An Ruadh Stac,3.2,1.1,4.4,4.0,"4.4,4.0,1.1"
Beinn Eighe,4.3,2.4,5.8,4.8,"5.8,4.8,2.4"
Beinn Damh,4.4,2.0,7.2,4.0,"7.2,4.0,2.0"
Slioch,3.8,2.4,4.2,4.8,"4.2,4.8,2.4"
Baosbheinn,2.5,1.0,3.3,3.2,"3.3,3.2,1.0"
Suilven,6.8,3.9,9.5,7.0,"9.5,7.0,3.9"
Cul Beag,4.0,1.4,5.1,5.4,"5.1,5.4,1.4"
