location,avg_score,am_score,pm_score,night_score,all_scores
Beinn Eighe,1.1,1.6,1.6,0,"1.6,1.6,0"
Slioch,1.1,1.6,1.6,0.2,"1.6,1.6,0.2"
Baosbheinn,0.3,0,0,1.0,"0,0,1.0"
Beinn Damh,0,0,0,0,"0,0,0"
An Ruadh Stac,0,0,0,0,"0,0,0"
Cul Beag,0.6,0.2,1.1,0.6,"0.2,1.1,0.6"
Suilven,0.7,0.2,1.1,0.9,"0.2,1.1,0.9"
