location,avg_score,am_score,pm_score,night_score,all_scores
Beinn Eighe,4.0,6.4,3.2,2.4,"6.4,3.2,2.4"
Beinn Damh,1.9,5.6,0,0.2,"0,0.2,5.6"
Slioch,4.0,6.4,3.2,2.4,"6.4,3.2,2.4"
Baosbheinn,2.2,5.6,0,1.0,"0,1.0,5.6"
An Ruadh Stac,3.2,5.6,2.4,1.6,"5.6,2.4,1.6"
Suilven,1.8,4.8,0,0.6,"0,0.6,4.8"
Cul Beag,1.7,4.8,0,0.4,"0,0.4,4.8"
