location,avg_score,am_score,pm_score,night_score,all_scores
An Ruadh Stac,3.7,11.1,0,0,"0,0,11.1"
Beinn Eighe,5.2,15.7,0,0,"0,0,15.7"
Beinn Damh,8.3,5.1,7.4,12.3,"7.4,12.3,5.1"
Slioch,4.2,12.7,0,0,"0,0,12.7"
Baosbheinn,2.9,8.8,0,0,"0,0,8.8"
Suilven,12.3,4.4,9.3,23.2,"9.3,23.2,4.4"
Cul Beag,0.7,2.1,0,0,"0,0,2.1"
