location,avg_score,am_score,pm_score,night_score,all_scores
Beinn Eighe,5.9,8.4,5.7,3.5,"8.4,5.7,3.5"
An Ruadh Stac,16.0,4.8,19.9,23.4,"19.9,23.4,4.8"
Suilven,3.2,4.9,3.8,0.8,"4.9,3.8,0.8"
Slioch,5.4,8.0,5.4,2.7,"8.0,5.4,2.7"
Baosbheinn,4.6,7.6,4.2,1.9,"7.6,4.2,1.9"
Cul Beag,3.4,4.8,4.7,0.8,"4.8,4.7,0.8"
Beinn Damh,4.3,8.0,3.0,1.9,"8.0,3.0,1.9"
