location,avg_score,am_score,pm_score,night_score,all_scores
Beinn Eighe,19.5,24.3,20.8,13.4,"24.3,20.8,13.4"
An Ruadh Stac,65.7,18.8,79.2,99.0,"79.2,99.0,18.8"
Suilven,7.5,9.2,10.4,3.0,"9.2,10.4,3.0"
Slioch,17.3,22.2,19.4,10.4,"22.2,19.4,10.4"
Baosbheinn,14.6,21.3,15.0,7.4,"21.3,15.0,7.4"
Cul Beag,9.3,11.6,13.4,3.0,"11.6,13.4,3.0"
Beinn Damh,15.7,26.3,13.5,7.4,"26.3,13.5,7.4"
